Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Afghanistan,AFG,Ratio of female to male secondary enrollment (%),SE.ENR.SECO.FM.ZS,,,,,,,,,,,1.60950000000000E+01,1.49810000000000E+01,1.35510000000000E+01,1.45510000000000E+01,1.41830000000000E+01,1.43930000000000E+01,1.54680000000000E+01,1.75570000000000E+01,1.82620000000000E+01,,,2.63190000000000E+01,4.53340000000000E+01,,4.67280000000000E+01,4.62540000000000E+01,5.07160000000000E+01,,5.01730000000000E+01,,,5.13960000000000E+01,,3.73820000000000E+01,2.73620000000000E+01,3.62900000000000E+01,,,,,,0.00000000000000E+00,,3.37570000000000E+01,2.02380000000000E+01,3.16610000000000E+01,3.53760000000000E+01,3.66500000000000E+01,4.17620000000000E+01,4.74060000000000E+01,4.91420000000000E+01,5.48790000000000E+01,5.53380000000000E+01,,
Afghanistan,AFG,Ratio of female to male tertiary enrollment (%),SE.ENR.TERT.FM.ZS,,,,,,,,,,,1.74690000000000E+01,,1.60100000000000E+01,1.92100000000000E+01,1.67410000000000E+01,1.69170000000000E+01,1.69170000000000E+01,2.71470000000000E+01,2.42180000000000E+01,1.90510000000000E+01,,,,,,,1.77430000000000E+01,,,,4.85860000000000E+01,,,,,,,,,,,,,2.72540000000000E+01,2.71510000000000E+01,,,,,2.28140000000000E+01,,3.32270000000000E+01,,,
Afghanistan,AFG,Ratio of girls to boys in primary and secondary education (%),SE.ENR.PRSC.FM.ZS,,,,,,,,,,,1.70960000000000E+01,1.64630000000000E+01,1.64110000000000E+01,1.72030000000000E+01,1.70050000000000E+01,1.76760000000000E+01,1.83490000000000E+01,1.95200000000000E+01,2.01700000000000E+01,,,2.45560000000000E+01,4.90010000000000E+01,,4.76100000000000E+01,4.82540000000000E+01,5.38910000000000E+01,,5.08700000000000E+01,,,5.37280000000000E+01,,3.53500000000000E+01,4.18460000000000E+01,4.56580000000000E+01,,,,,,0.00000000000000E+00,,5.30560000000000E+01,3.96860000000000E+01,5.37600000000000E+01,5.64310000000000E+01,5.60280000000000E+01,5.80630000000000E+01,6.05110000000000E+01,6.21360000000000E+01,6.59700000000000E+01,6.65930000000000E+01,,
Afghanistan,AFG,Ratio of young literate females to males (% ages 15-24),SE.ADT.1524.LT.FM.ZS,,,,,,,,,,,,,,,,,,,,2.43313699960709E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.18967449665070E+01,,,
Afghanistan,AFG,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00761521244506E+01,-3.47029402237288E+00,1.24667337111671E+01,1.74753015854811E+01,5.71302194127270E+00,4.14675000279605E+00,6.18185118633306E+00,1.06688113218349E+01,
Afghanistan,AFG,Refugee population by country or territory of asylum,SM.POP.REFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00000000000000E+01,3.80000000000000E+01,6.00250000000000E+04,3.21320000000000E+04,1.91310000000000E+04,1.96050000000000E+04,1.87750000000000E+04,5.00000000000000E+00,,0.00000000000000E+00,0.00000000000000E+00,6.00000000000000E+00,3.00000000000000E+00,2.20000000000000E+01,3.00000000000000E+01,3.20000000000000E+01,3.50000000000000E+01,4.20000000000000E+01,3.70000000000000E+01,3.70000000000000E+01,6.43400000000000E+03,3.00900000000000E+03,1.61870000000000E+04,,
Afghanistan,AFG,Refugee population by country or territory of origin,SM.POP.REFG.OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33909500000000E+06,6.30630100000000E+06,4.55215300000000E+06,3.37457600000000E+06,2.73116900000000E+06,2.67913300000000E+06,2.67423600000000E+06,2.67667400000000E+06,2.66711500000000E+06,2.56824300000000E+06,3.58733600000000E+06,3.80976700000000E+06,2.51028500000000E+06,2.13604300000000E+06,2.41447600000000E+06,2.16614900000000E+06,2.10751900000000E+06,3.05569800000000E+06,2.83312800000000E+06,2.88712300000000E+06,3.05470900000000E+06,2.66443600000000E+06,2.58615200000000E+06,,
Afghanistan,AFG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5.15763719178195E+03,,,,,4.61264449610258E+03,,,,,4.04916467407402E+03,,,,,3.61733435830867E+03,,,,,3.73184711631507E+03,,,,,4.26191304124601E+03,,,,,3.41372888085587E+03,,,,,2.47880972551401E+03,,,,,2.12360545779664E+03,,,,,1.78942522181756E+03,,,,,1.58091311127187E+03,1.54328695704203E+03,
Afghanistan,AFG,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,,4.71500000000000E+01,,,,,4.71500000000000E+01,,,,,4.71500000000000E+01,,,,,4.71500000000000E+01,,,,,4.71500000000000E+01,,,,,4.71500000000000E+01,,,,,4.71500000000000E+01,,,,,4.71500000000000E+01,,,,,4.71500000000000E+01,,,,,4.71500000000000E+01,,,,,4.71500000000000E+01,4.71500000000000E+01,
Afghanistan,AFG,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,,,,,,,,,,,,,,,2.59059800000000E+01,,,2.75428200000000E+01,2.71614700000000E+01,,1.60567600000000E+01,3.95609000000000E+00,9.27772000000000E+00,,5.12328000000000E+00,5.12290000000000E+00,,,,,,,,9.17271000000000E+00,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,,,,,,,,,,,,,,,2.70781700000000E+01,,,3.11176800000000E+01,2.98720200000000E+01,,1.48786000000000E+01,4.22975000000000E+00,9.78714000000000E+00,,5.13298000000000E+00,5.12461000000000E+00,,,,,,,,8.94355000000000E+00,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,,,,,,,,,,,,,,,2.69088300000000E+01,,,3.05440500000000E+01,2.94258900000000E+01,,1.50914500000000E+01,4.17920000000000E+00,9.62217000000000E+00,,5.12998000000000E+00,5.12407000000000E+00,,,,,,,,8.99976000000000E+00,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Repeaters, secondary, female (% of female enrollment)",SE.SEC.REPT.FE.ZS,,,,,,,,,,,,,,9.74677000000000E+00,2.56681000000000E+01,,,2.15604500000000E+01,2.22271900000000E+01,,1.52736400000000E+01,6.58246000000000E+00,1.09713700000000E+01,,6.20035000000000E+00,6.47874000000000E+00,,,,,,,,5.80684000000000E+00,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Repeaters, secondary, male (% of male enrollment)",SE.SEC.REPT.MA.ZS,,,,,,,,,,,,,,1.94356000000000E+01,2.27693400000000E+01,,,2.43815900000000E+01,2.24686300000000E+01,,1.21149300000000E+01,7.48379000000000E+00,9.51529000000000E+00,,6.45663000000000E+00,6.52033000000000E+00,,,,,,,,6.05774000000000E+00,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Repeaters, secondary, total (% of total enrollment)",SE.SEC.REPT.ZS,,,,,,,,,,,,,,1.82599200000000E+01,2.31121200000000E+01,,,2.39749600000000E+01,2.24325400000000E+01,,1.26925100000000E+01,7.30270000000000E+00,9.94939000000000E+00,,6.37904000000000E+00,6.50787000000000E+00,,,,,,,,5.99302000000000E+00,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.52816061400000E+08,5.10139975400000E+08,5.52947598600000E+08,5.92215527700000E+08,1.70714054300000E+08,-2.48652635600000E+08,
Afghanistan,AFG,"Residual, debt stock-flow reconciliation (current US$)",DT.DOD.RSDL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.21001172000000E+07,8.31214614100000E+08,5.49654322000000E+07,2.06167035100000E+08,8.30007340000000E+07,7.15807100000000E+05,3.90520200000000E+05,-1.42066210000000E+06,
Afghanistan,AFG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.85912247946194E+00,6.93795012657542E+00,7.98850519646638E+00,1.05167811516293E+01,1.10361845395994E+01,1.14298369909040E+01,9.88808445655444E+00,,
Afghanistan,AFG,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12113572791595E+10,3.40239500130900E+10,4.14752083701300E+10,6.46869447791541E+10,8.05531868945220E+10,9.78763380344249E+10,1.04943436736303E+11,,
Afghanistan,AFG,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Road density (km of road per 100 sq. km of land area),IS.ROD.DNST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49487144105607E+00,,,,,,3.54675497907180E+00,,,,
Afghanistan,AFG,Road sector diesel fuel consumption (kt of oil equivalent),IS.ROD.DESL.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Road sector diesel fuel consumption per capita (kg of oil equivalent),IS.ROD.DESL.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Road sector energy consumption (% of total energy consumption),IS.ROD.ENGY.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Road sector energy consumption (kt of oil equivalent),IS.ROD.ENGY.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Road sector energy consumption per capita (kg of oil equivalent),IS.ROD.ENGY.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Road sector gasoline fuel consumption (kt of oil equivalent),IS.ROD.SGAS.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Road sector gasoline fuel consumption per capita (kg of oil equivalent),IS.ROD.SGAS.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Roads, goods transported (million ton-km)",IS.ROD.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61900000000000E+03,4.51700000000000E+03,4.73000000000000E+03,5.97000000000000E+03,6.27200000000000E+03,6.65200000000000E+03,6.18600000000000E+03,6.35000000000000E+03,6.57500000000000E+03,6.79600000000000E+03,7.03300000000000E+03,,,
Afghanistan,AFG,"Roads, passengers carried (million passenger-km)",IS.ROD.PSGR.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.60000000000000E+01,8.70000000000000E+01,1.60000000000000E+02,1.63000000000000E+02,1.84000000000000E+02,2.01000000000000E+02,2.03000000000000E+02,2.32000000000000E+02,2.29000000000000E+02,2.30000000000000E+02,2.33000000000000E+02,,,
Afghanistan,AFG,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79794871794872E+01,,,,,,3.63938961656508E+01,,,,
Afghanistan,AFG,"Roads, total network (km)",IS.ROD.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75000000000000E+03,,,,,,2.31330000000000E+04,,,,
Afghanistan,AFG,Rural population,SP.RUR.TOTL,8.05309300000000E+06,8.19177600000000E+06,8.33684900000000E+06,8.48867800000000E+06,8.64721800000000E+06,8.81292600000000E+06,8.98262100000000E+06,9.15575800000000E+06,9.33693200000000E+06,9.53267200000000E+06,9.74563000000000E+06,9.97403100000000E+06,1.02102560000000E+07,1.04435140000000E+07,1.06597350000000E+07,1.08468800000000E+07,1.10101430000000E+07,1.11461580000000E+07,1.12252010000000E+07,1.12108900000000E+07,1.11136080000000E+07,1.08986570000000E+07,1.05899800000000E+07,1.02297220000000E+07,9.87502700000000E+06,9.57389300000000E+06,9.32270900000000E+06,9.12805900000000E+06,9.05704500000000E+06,9.19230300000000E+06,9.58250800000000E+06,1.02665810000000E+07,1.12039180000000E+07,1.22662150000000E+07,1.32767040000000E+07,1.41115930000000E+07,1.47221170000000E+07,1.51492650000000E+07,1.54685950000000E+07,1.57957820000000E+07,1.62122550000000E+07,1.67375150000000E+07,1.73370610000000E+07,1.79758060000000E+07,1.85995870000000E+07,1.91689620000000E+07,1.96753410000000E+07,2.01342470000000E+07,2.05590670000000E+07,2.09714950000000E+07,2.13866760000000E+07,2.18075720000000E+07,2.22288230000000E+07,2.26476500000000E+07,
Afghanistan,AFG,Rural population (% of total population),SP.RUR.TOTL.ZS,9.17790000000000E+01,9.14920000000000E+01,9.11950000000000E+01,9.08900000000000E+01,9.05740000000000E+01,9.02500000000000E+01,8.99150000000000E+01,8.95700000000000E+01,8.92140000000000E+01,8.88480000000000E+01,8.84710000000000E+01,8.80830000000000E+01,8.76840000000000E+01,8.72740000000000E+01,8.68510000000000E+01,8.64170000000000E+01,8.59710000000000E+01,8.55130000000000E+01,8.50420000000000E+01,8.45650000000000E+01,8.43190000000000E+01,8.40700000000000E+01,8.38180000000000E+01,8.35630000000000E+01,8.33040000000000E+01,8.30420000000000E+01,8.27770000000000E+01,8.25090000000000E+01,8.22370000000000E+01,8.19620000000000E+01,8.16840000000000E+01,8.14030000000000E+01,8.11180000000000E+01,8.08300000000000E+01,8.05380000000000E+01,8.02430000000000E+01,7.99450000000000E+01,7.96440000000000E+01,7.93390000000000E+01,7.90300000000000E+01,7.87180000000000E+01,7.84040000000000E+01,7.80850000000000E+01,7.77630000000000E+01,7.74380000000000E+01,7.71050000000000E+01,7.67630000000000E+01,7.64130000000000E+01,7.60540000000000E+01,7.56870000000000E+01,7.53110000000000E+01,7.49260000000000E+01,7.45320000000000E+01,7.41290000000000E+01,
Afghanistan,AFG,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.65654191613779E+00,1.70744829353349E+00,1.75546030604402E+00,1.80479483619824E+00,1.85043751206299E+00,1.89818566792008E+00,1.90722031566006E+00,1.90912604330742E+00,1.95947476368708E+00,2.07473374999693E+00,2.20939232855360E+00,2.31658357925021E+00,2.34078901195238E+00,2.25884105394529E+00,2.04924432825590E+00,1.74039218885196E+00,1.49394578126285E+00,1.22779256930429E+00,7.06647539095866E-01,-1.27571259546601E-01,-8.71532392521573E-01,-1.95307327712911E+00,-2.87312995974186E+00,-3.46108664186785E+00,-3.52883596580638E+00,-3.09691301547414E+00,-2.65866631073259E+00,-2.11001755313141E+00,-7.81016825418652E-01,1.48235955365524E+00,4.15728496777820E+00,6.89547039933328E+00,8.73694814356081E+00,9.05851966203344E+00,7.91621852955757E+00,6.09857376733060E+00,4.23542627491185E+00,2.86010950323045E+00,2.08598235897316E+00,2.09311028501588E+00,2.60244953650246E+00,3.18851694761522E+00,3.51938572759579E+00,3.61802781734231E+00,3.41126335141031E+00,3.01530323151333E+00,2.60737173057174E+00,2.30560702452727E+00,2.08798641421730E+00,1.98620745151596E+00,1.96039766040148E+00,1.94891376371708E+00,1.91325311694529E+00,1.86663136813157E+00,
Afghanistan,AFG,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.30000000000000E+00,,,9.30000000000000E+00,,,
Afghanistan,AFG,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82000000000000E+01,,,3.83000000000000E+01,,,
Afghanistan,AFG,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,,,,,,,,,,,6.83500000000000E-02,6.68800000000000E-02,8.84400000000000E-02,8.37000000000000E-02,9.02800000000000E-02,1.48060000000000E-01,2.20140000000000E-01,2.77750000000000E-01,,,2.52130000000000E-01,2.82290000000000E-01,2.73160000000000E-01,,7.73040000000000E-01,1.05857000000000E+00,1.14060000000000E+00,,1.26120000000000E+00,,,,,,,,,,,,,,,7.07650000000000E-01,,,,,,,,,,,
Afghanistan,AFG,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,,,,,,,,,,,6.44500000000000E-02,,,,,1.47190000000000E-01,,2.49320000000000E-01,,,2.32410000000000E-01,2.55950000000000E-01,2.50770000000000E-01,,7.16190000000000E-01,9.67810000000000E-01,1.25928000000000E+00,,1.26859000000000E+00,,,,,,,,,,,,,,,6.20870000000000E-01,,,,,,,,,,,
Afghanistan,AFG,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,,,,,,,,,,,7.20700000000000E-02,,,,,1.48900000000000E-01,,3.04900000000000E-01,,,2.70910000000000E-01,3.07330000000000E-01,2.94400000000000E-01,,8.26750000000000E-01,1.14419000000000E+00,1.02869000000000E+00,,1.25423000000000E+00,,,,,,,,,,,,,,,7.90560000000000E-01,,,,,,,,,,,
Afghanistan,AFG,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,3.10143000000000E+01,3.18429300000000E+01,3.21027400000000E+01,3.24309700000000E+01,3.29583100000000E+01,3.27868900000000E+01,3.37291300000000E+01,3.45399000000000E+01,3.60229700000000E+01,,4.40950600000000E+01,4.77964900000000E+01,1.74038600000000E+01,,2.23430100000000E+01,2.44509900000000E+01,2.66318300000000E+01,,3.40085600000000E+01,3.17609300000000E+01,3.05624600000000E+01,2.88312000000000E+01,,3.04023500000000E+01,4.16095500000000E+01,4.42754400000000E+01,,,3.17107200000000E+01,2.57411200000000E+01,2.12591200000000E+01,2.11167100000000E+01,6.95915800000000E+01,9.39352300000000E+01,1.04879880000000E+02,9.77447800000000E+01,1.00988910000000E+02,9.78789600000000E+01,9.94671400000000E+01,9.57279600000000E+01,9.93988200000000E+01,9.74010200000000E+01,1.03944750000000E+02,,
Afghanistan,AFG,"School enrollment, primary (% net)",SE.PRM.NENR,,,,,,,,,,,,,,,2.67007000000000E+01,,,,,,,,,,,,,,,,,,,2.79608700000000E+01,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,,,,,,,,,,,8.96250000000000E+00,8.97752000000000E+00,9.22078000000000E+00,9.67387000000000E+00,9.76252000000000E+00,1.00940200000000E+01,1.06651700000000E+01,1.13608400000000E+01,1.21594700000000E+01,,1.63672900000000E+01,1.81633200000000E+01,1.16137900000000E+01,,1.43131000000000E+01,1.59027600000000E+01,1.86976000000000E+01,,2.26834200000000E+01,2.19122900000000E+01,2.15303300000000E+01,2.01778200000000E+01,,1.53502100000000E+01,2.70671200000000E+01,2.90625300000000E+01,,,,3.84164000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.27946800000000E+01,6.65886500000000E+01,6.23327200000000E+01,7.12153600000000E+01,7.68604500000000E+01,7.38670100000000E+01,7.68826500000000E+01,7.55304300000000E+01,7.99847000000000E+01,8.06423400000000E+01,8.65721500000000E+01,,
Afghanistan,AFG,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,,,,,,,,,,,,,,,8.50015000000000E+00,,,,,,,,,,,,,,,,,,,1.41176200000000E+01,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,5.19756800000000E+01,5.35909300000000E+01,5.38755500000000E+01,5.40926200000000E+01,5.50418500000000E+01,5.44168100000000E+01,5.57100900000000E+01,5.66185000000000E+01,5.87326400000000E+01,,7.03880900000000E+01,7.58217300000000E+01,2.28628200000000E+01,,2.98623200000000E+01,3.24290500000000E+01,3.40231900000000E+01,,4.45418700000000E+01,4.09292400000000E+01,3.89891700000000E+01,3.69333100000000E+01,,4.46229200000000E+01,5.54095600000000E+01,5.87712800000000E+01,,,,4.68331000000000E+01,4.17515900000000E+01,4.14832600000000E+01,9.54169900000000E+01,1.20253780000000E+02,1.45770870000000E+02,1.23214660000000E+02,1.24095110000000E+02,1.20846320000000E+02,1.21063720000000E+02,1.15044820000000E+02,1.17969690000000E+02,1.13430120000000E+02,1.20560380000000E+02,,
Afghanistan,AFG,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,,,,,,,,,,,,,,,4.40285200000000E+01,,,,,,,,,,,,,,,,,,,4.10393300000000E+01,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,,0.00000000000000E+00,0.00000000000000E+00,,,,,,,,,,,,,,,,,,,,,,1.67143000000000E+00,2.48133000000000E+00,,
Afghanistan,AFG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,8.28528000000000E+00,9.29276000000000E+00,1.02739000000000E+01,1.07419400000000E+01,1.08767800000000E+01,1.09257000000000E+01,1.18062000000000E+01,1.26344500000000E+01,1.32964200000000E+01,,1.67630600000000E+01,1.93644700000000E+01,1.06417400000000E+01,,1.25202000000000E+01,1.33197400000000E+01,1.23818300000000E+01,,1.36852200000000E+01,1.31724700000000E+01,1.13122900000000E+01,1.62493700000000E+01,,1.60027900000000E+01,2.21907100000000E+01,2.14996300000000E+01,,,,,,1.27772200000000E+01,,1.31807700000000E+01,1.84483800000000E+01,1.94406800000000E+01,2.91491800000000E+01,2.89912300000000E+01,3.83721300000000E+01,4.42370400000000E+01,5.01815000000000E+01,5.17701800000000E+01,5.40382400000000E+01,,
Afghanistan,AFG,"School enrollment, secondary (% net)",SE.SEC.NENR,,,,,,,,,,,,,,,8.36696000000000E+00,,,,,,,,,,,,,,,,,,,1.50570400000000E+01,,,,,,,,,,,,,,2.70240600000000E+01,,,,,,,
Afghanistan,AFG,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,2.24622000000000E+00,2.36766000000000E+00,2.39845000000000E+00,2.67262000000000E+00,2.64691000000000E+00,2.69467000000000E+00,3.10106000000000E+00,3.70201000000000E+00,4.02832000000000E+00,,,7.92603000000000E+00,6.55867000000000E+00,,7.86970000000000E+00,8.30571000000000E+00,8.22464000000000E+00,,9.01786000000000E+00,,,1.08913800000000E+01,,8.56720000000000E+00,9.35161000000000E+00,1.12779000000000E+01,,,,,,0.00000000000000E+00,,6.58400000000000E+00,6.12886000000000E+00,9.25938000000000E+00,1.50969600000000E+01,1.54116500000000E+01,2.24230900000000E+01,2.82440100000000E+01,3.28291700000000E+01,3.64594600000000E+01,3.82614600000000E+01,,
Afghanistan,AFG,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,,,,,,,,,,,,,,,2.37797000000000E+00,,,,,,,,,,,,,,,,,,,8.00263000000000E+00,,,,,,,,,,,,,,1.44831400000000E+01,,,,,,,
Afghanistan,AFG,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,1.39562700000000E+01,1.58045200000000E+01,1.76989100000000E+01,1.83670000000000E+01,1.86622400000000E+01,1.87214700000000E+01,2.00481900000000E+01,2.10861500000000E+01,2.20584800000000E+01,,,3.01152900000000E+01,1.44674200000000E+01,,1.68413400000000E+01,1.79568800000000E+01,1.62170400000000E+01,,1.79735100000000E+01,,,2.11909200000000E+01,,2.29182500000000E+01,3.41773400000000E+01,3.10773400000000E+01,,,,,,2.49565500000000E+01,,1.95039100000000E+01,3.02836100000000E+01,2.92453300000000E+01,4.26758300000000E+01,4.20510000000000E+01,5.36926300000000E+01,5.95789700000000E+01,6.68049100000000E+01,6.64365600000000E+01,6.91416900000000E+01,,
Afghanistan,AFG,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,,,,,,,,,,,,,,,1.40325400000000E+01,,,,,,,,,,,,,,,,,,,2.16179800000000E+01,,,,,,,,,,,,,,3.90849300000000E+01,,,,,,,
Afghanistan,AFG,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27354000000000E+00,1.94761000000000E+00,,
Afghanistan,AFG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,7.57470000000000E-01,9.12470000000000E-01,9.43070000000000E-01,1.08932000000000E+00,1.02010000000000E+00,1.07415000000000E+00,1.21528000000000E+00,1.34963000000000E+00,1.73548000000000E+00,1.86999000000000E+00,,,1.73378000000000E+00,,,,2.20878000000000E+00,1.75979000000000E+00,,,2.29743000000000E+00,,,,,,,,,,,,,1.27942000000000E+00,1.29312000000000E+00,,,,,3.91140000000000E+00,,3.74394000000000E+00,,,
Afghanistan,AFG,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,2.24090000000000E-01,,2.56680000000000E-01,3.45170000000000E-01,2.86670000000000E-01,3.04120000000000E-01,3.44180000000000E-01,5.66480000000000E-01,6.64360000000000E-01,5.86140000000000E-01,,,,,,,6.46370000000000E-01,,,,1.47880000000000E+00,,,,,,,,,,,,,5.38450000000000E-01,5.43160000000000E-01,,,,,1.43673000000000E+00,,1.85067000000000E+00,,,
Afghanistan,AFG,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,1.28280000000000E+00,,1.60325000000000E+00,1.79685000000000E+00,1.71240000000000E+00,1.79771000000000E+00,2.03448000000000E+00,2.08673000000000E+00,2.74330000000000E+00,3.07666000000000E+00,,,,,,,3.64286000000000E+00,,,,3.04368000000000E+00,,,,,,,,,,,,,1.97570000000000E+00,2.00052000000000E+00,,,,,6.29749000000000E+00,,5.56982000000000E+00,,,
